job_uuid,title,company_name,salary_min,salary_max,hot_jobs_cluster,cluster_label,seniority,peer_median,above_market_pct
2f862047d30c76cf7a0a7c139dff44a1,Murex front office lead,RANDSTAD PTE. LIMITED,13000,14000,19,SUPERVISOR,,4600.0,182.6
8c0c080cf8b5b09f6f71599787b069f0,Digital Water Lead,BINNIES SINGAPORE PTE. LTD.,13000,15000,19,SUPERVISOR,,4600.0,182.6
8efa91ecc5877cbd2a9072ee57b4fc1b,Machine Learning Engineer (AI/ML),OZION TECH PTE. LTD.,13000,16000,19,SUPERVISOR,,4600.0,182.6
8c809b76dbc5d339996f3f78d56cabda,"Principal Engineer, Machine Learning, SMAI",MICRON SEMICONDUCTOR ASIA OPERATIONS PTE. LTD.,13000,23000,19,SUPERVISOR,,4600.0,182.6
fd028a06b7c34ddb2ebe6068b6b33c67,Portfolio Manager - Quantitative Strategies,"EXODUSPOINT CAPITAL MANAGEMENT SINGAPORE, PTE. LTD.",13541,27081,19,SUPERVISOR,Mid,4800.0,182.1
ab56b786d81346bbe36f190a29ec2f57,"Staff Research Scientist, ML Efficiency, Google Research - Singapore",GOOGLE ASIA PACIFIC PTE. LTD.,14000,28000,19,SUPERVISOR,Senior,5000.0,180.0
c3bb6bdbf205415dd8d21fe2e583882d,Group Finance Director (Funding & Payment Models),ALWAYSHIRED PTE. LTD.,14000,18000,2,Quantity Surveyor,,5000.0,180.0
08da1bb66891825872251f33dad79ef6,Senior Data Sales Specialist,AMAZON WEB SERVICES SINGAPORE PRIVATE LIMITED,14000,24000,19,SUPERVISOR,Senior,5000.0,180.0
c9b0184a8e1fe301e5a478edace4a809,Investment Professional - Research,NEXUS COMMODITIES CAPITAL MANAGEMENT PTE. LTD.,14000,20000,2,Quantity Surveyor,,5000.0,180.0
79d76e99acd814ddae119f8ec5216dc7,"Director, Valuation Services",KROLL SINGAPORE PTE. LTD.,14000,18500,2,Quantity Surveyor,,5000.0,180.0
9d06b4fe45296140e73ca28306f9c54f,"Member of Technical Staff (MTS), Machine Learning, SMAI",MICRON SEMICONDUCTOR ASIA OPERATIONS PTE. LTD.,14000,24000,19,SUPERVISOR,Senior,5000.0,180.0
f5e0f7d7d82c97d5081df0c38db87952,CFO / Finance Director (Capital Market / SGX),BUILDBRIDGE PARTNERS PTE. LTD.,14000,22000,2,Quantity Surveyor,,5000.0,180.0
d6e3b073c87fe40d4a0e4a0cef5dec36,"Director, Group Finance (Healthcare Funding & Finance Transformation)",ALWAYSHIRED PTE. LTD.,14000,18000,2,Quantity Surveyor,,5000.0,180.0
8afbc459ec98241d87cb36e25662861b,"Corporate Counsel, AWS Legal",AMAZON ASIA-PACIFIC RESOURCES PRIVATE LIMITED,14000,23000,2,Quantity Surveyor,,5000.0,180.0
01b8472056f020c86ef4cd7ee4e2abd1,Legal Counsel (Data Protection Officer),FUNFLY PTE. LTD.,14000,17000,2,Quantity Surveyor,,5000.0,180.0
bd3599264b676ff5e8089782cff54db6,Accounting Lead – Murex MX.3-12 months contract,ESOL PTE. LTD.,14000,16000,2,Quantity Surveyor,,5000.0,180.0
8c57e75c8c51290da28f3faf3151bfe5,Director,DELOITTE SINGAPORE ASSURANCE PTE. LTD.,14000,22500,2,Quantity Surveyor,,5000.0,180.0
49e94822dd4c71a0f447929720f56f44,Murex Risk Lead-12 months contract,ESOL PTE. LTD.,14000,16000,2,Quantity Surveyor,,5000.0,180.0
d829a51b9e8420e6d3ef1d1ad9512f81,International E&P Negotiator/Lawyer,TOTALENERGIES EP ASIA PACIFIC PTE. LTD.,14000,15500,2,Quantity Surveyor,,5000.0,180.0
d563996b42eae6eb9832a746c3a56d3a,"Director, Group Finance (Funding, Payment Models & Transformation)",ALWAYSHIRED PTE. LTD.,14000,18000,2,Quantity Surveyor,,5000.0,180.0
f39e86c91f746cf9c61820d23f4add50,Senior Software Engineer,NODEWORTHY PTE. LTD.,9800,14600,12,Warehouse Assistant,,3500.0,180.0
d03476edda9a1e354258785be5712e6a,Group Finance Director (Funding & Transformation),ALWAYSHIRED PTE. LTD.,14000,18000,2,Quantity Surveyor,,5000.0,180.0
c27ca09084598b311c173e6834051bff,Senior Game Producer,OAKEVER GAMES PTE. LTD.,14000,18000,10,HR Executive,Senior,5000.0,180.0
66c8b502f1fddae4585f1ae6c7666583,Global Corporate Banking – Fund Banking (APAC) – Vice President,"JPMORGAN CHASE BANK, N.A.",14000,28000,2,Quantity Surveyor,,5000.0,180.0
9bf4abaff115eb68f1796438babc987d,"MTS, AI Engineering, SMAI",MICRON SEMICONDUCTOR ASIA OPERATIONS PTE. LTD.,14000,24000,19,SUPERVISOR,Senior,5000.0,180.0
cbcf48b7289389501ba75932a0bb83e5,"Senior Manager, Banking & Financial Services Technology Transformation",ABEAM CONSULTING (SINGAPORE) PTE. LTD.,14000,17000,2,Quantity Surveyor,,5000.0,180.0
430b8364bc28a0fce6943809cc310243,"Advisor, FP&A",PHILLIPS 66 INTERNATIONAL TRADING PTE. LTD.,9660,11810,15,Beautician,,3500.0,176.0
07d218165a42499da8ce42e71eb7f4e3,Group Financial Controller,FSK ADVISORY PTE. LTD.,15000,16000,2,Quantity Surveyor,Manager,5500.0,172.7
1d10fb83c29b68ce2cdab6d5b0138028,Underwriting Manager – Engineering,HDI GLOBAL SE SINGAPORE,15000,22500,2,Quantity Surveyor,Manager,5500.0,172.7
5b7559ab6870907f41b087b03213e475,Manager - ETF Quant Developer,,12500,16500,19,SUPERVISOR,,4600.0,171.7
1c00496633b7aa2e040c1d18f03dc39f,Infrastructure Engineer,KNOWLEDGESG GLOBAL PTE. LTD.,9500,12500,12,Warehouse Assistant,,3500.0,171.4
c9ac4fc47149aa9548d86d1f3814a2af,Senior TEST SPECIALIST,HELIUS SOLUTIONS PTE. LTD.,9500,12000,12,Warehouse Assistant,,3500.0,171.4
77fb43a4cb97245366cfc73f3e7fd65e,PROJECT ENGINEER,WMK SOLUTIONS PTE. LTD.,9500,10500,12,Warehouse Assistant,,3500.0,171.4
7eb7a12822e879b85af6e8b023081058,Member of Technical Staff - Implant Engineer (JR12051),STMICROELECTRONICS PTE LTD,9500,12800,12,Warehouse Assistant,,3500.0,171.4
dfb135d7723dbc96b433e855464bdcc8,Senior .net Developer (Kubernetes),IKAS INTERNATIONAL (ASIA) PTE. LTD.,9500,12500,12,Warehouse Assistant,,3500.0,171.4
94661e5f3ce5b0d736673d59298a4db8,Software Engineer,KNOWLEDGESG GLOBAL PTE. LTD.,9500,12500,12,Warehouse Assistant,,3500.0,171.4
03923aed7ebc21b3daea6f69bffe4355,Banking Integration Consultant,APAR TECHNOLOGIES PTE. LTD.,9500,10000,12,Warehouse Assistant,,3500.0,171.4
68780dfa8fb8b0cfd1f4538b67e8108c,Senior SAP Consultant,KNOWLEDGESG GLOBAL PTE. LTD.,9500,12500,12,Warehouse Assistant,,3500.0,171.4
56b10b163324f76975bbb0bc528eca42,Network Security / Firewall Engineer,VIONDATA PARTNERS PTE. LTD.,9500,13500,12,Warehouse Assistant,,3500.0,171.4
802311899b0c8f8045d785a5a01d729d,"Senior Engineer / Principal Engineer, Validation",,9500,11500,12,Warehouse Assistant,,3500.0,171.4
615c3fad44d9465f67fa256be8de85c3,Data and AI Scientist,BASIL TECHNOLOGIES PTE. LTD.,13000,13500,19,SUPERVISOR,Mid,4800.0,170.8
3bf3f0d93104e59ec71579475eb674aa,Portfolio Manager - Discretionary Strategies,"EXODUSPOINT CAPITAL MANAGEMENT SINGAPORE, PTE. LTD.",13541,27081,15,Beautician,Mid,5000.0,170.8
25c8353eae6caa64edfe4d0d59a3649e,Full Stack ML Engineer,VISENZE PTE. LTD.,13000,16000,19,SUPERVISOR,Mid,4800.0,170.8
2e78043105864258b12ecf5d08fd4550,Mid Market Account Executive,GONG.IO (SINGAPORE) PTE. LTD.,13000,15000,16,Music Teacher,Mid,4800.0,170.8
3e64228e5683e68de8e7b88dd0b32fa7,Sr. Partner Delivery Manager,DATABRICKS ASIAPAC UNIFIED ANALYTICS PTE. LTD.,13541,20309,10,HR Executive,Senior,5000.0,170.8
f7a0d6545e9f6452b184974199377c2f,AI Research Scientist,FACEBOOK SINGAPORE PTE. LTD.,13500,20840,19,SUPERVISOR,Senior,5000.0,170.0
148e66136e0d18dba3251d8cb2b28d2a,"Senior Manager, Core Banking Transformation",JAC RECRUITMENT PTE. LTD.,13500,15000,2,Quantity Surveyor,,5000.0,170.0
c567f7e88c17cd57f5e4e2ba415bf4d0,"Senior Relationship Manager – Shipping, Aviation & Transportation Finance",REVUP CONSULTING PTE. LTD.,18000,20000,2,Quantity Surveyor,Senior,6700.0,168.7
212c837f58dde6aff8805f7d2b3d04e6,Senior Regulatory Counsel,AIRWALLEX (SINGAPORE) PTE. LTD.,18000,22500,2,Quantity Surveyor,Senior,6700.0,168.7
7f7b4bd2d28eeda30602c66750711c8a,IFRS17 Lead,MANULIFE (SINGAPORE) PTE. LTD.,13000,26000,2,Quantity Surveyor,Lead,4850.0,168.0
3eb735ce4ca250b9f0f7cca6591ebc9d,"R0440399 Private Bank – First LOD Senior Risk Lead, VP",DEUTSCHE BANK AKTIENGESELLSCHAFT,13000,22000,2,Quantity Surveyor,Lead,4850.0,168.0
a948a62231981cd5e63c41adf19baf3d,Business Controller,GOLDENRIDGE INVESTMENTS PTE. LTD.,13000,17500,2,Quantity Surveyor,Lead,4850.0,168.0
37855f43f87ebe0b04910b56e49a2210,"National Head Coach (Para Swimming) (Full-Time, Contract 2+2 Years)",Singapore Disability Sports Council,12000,15000,9,Sales Executive,,4500.0,166.7
a2330695c800a05e49594877689346d8,Murex Risk Lead (MX.3 Market & Credit Risk Transformation),RANDSTAD PTE. LIMITED,16000,18000,19,SUPERVISOR,Lead,6000.0,166.7
6436f1fb640b12af0aa6f0b0ab63654e,Associate Professor,NANYANG TECHNOLOGICAL UNIVERSITY,12000,22500,9,Sales Executive,,4500.0,166.7
8f39dd0372cbe0de5407dcde30b961c2,Family Doctor  (Clinical & Procedural Practice) #HFQ,RECRUIT EXPRESS PTE LTD,16000,18000,6,HR Manager,Mid,6000.0,166.7
77aef562b33cba5ac2a77cf2aa19f47d,Education Manager,CAUDALIE SINGAPORE PTE. LTD.,12000,16000,9,Sales Executive,,4500.0,166.7
572cb1def33c3af1f2f22f1d583d59bd,"Enterprise Account Executive, ASEAN",DATAIKU PTE. LTD.,13333,20000,19,SUPERVISOR,Senior,5000.0,166.7
16011941387a54ccc50125bf93956053,"STE12231329 - Group Controller, Consolidation & Reporting (Shipping)",ROBERT HALF INTERNATIONAL PTE. LTD.,13300,16600,2,Quantity Surveyor,,5000.0,166.0
3711707e7014a74fd5ea2c273b9573bf,HashiCorp Solutions Engineer,IBM INNOVATION SERVICES PTE. LTD.,9200,14500,12,Warehouse Assistant,,3500.0,162.9
b18c4fcf4345be5effc7ab9aea3be283,Portfolio Manager,WORLDQUANT (SINGAPORE) PTE. LTD.,12000,20000,19,SUPERVISOR,,4600.0,160.9
2c0701ec27908654fa7bf5ca80d1bda2,"Tech Lead, Machine Learning Engineer - Search E-commerce",BYTEDANCE PTE. LTD.,12000,22500,19,SUPERVISOR,,4600.0,160.9
3623973c1ca2a9f813257cd2b2537100,Staff Machine Learning Engineer - Behaviors,MOTIONAL SINGAPORE PTE. LIMITED,12000,22000,19,SUPERVISOR,,4600.0,160.9
6e177487c37223a1a14b1fc91087a0c5,Data Scientist,IKAS INTERNATIONAL (ASIA) PTE. LTD.,12000,15000,19,SUPERVISOR,,4600.0,160.9
b915bd08615aa9096e16cd1c6e29f764,Senior Data Engineer,IKAS INTERNATIONAL (ASIA) PTE. LTD.,12000,15000,19,SUPERVISOR,,4600.0,160.9
000202872c8d7c9eb7ccd4609148a62b,Principal AI Solutions Architect - Multi-Cloud Platform,ANCHOR SEARCH GROUP PTE. LTD.,12000,16000,19,SUPERVISOR,,4600.0,160.9
e4b8cae323fa9b80085644f8eb5be79e,AI/ML Specialist - GEN AI & NLP l 12-month contract,MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,12000,15000,19,SUPERVISOR,,4600.0,160.9
c1d13c7b4095f65690625c346375d63f,Senior Data Architect,IBM SINGAPORE PTE LTD,12000,20000,19,SUPERVISOR,,4600.0,160.9
0b8e76a5315e88079931d5435c79c7bb,Data Science Manager (Satellite Data),HAYS SPECIALIST RECRUITMENT PTE. LTD.,12000,18000,19,SUPERVISOR,,4600.0,160.9
4eb8afcee22cc30275e2bd177cffb953,"Data Engineer (blockchain, well-established company)",,12000,18000,19,SUPERVISOR,,4600.0,160.9
7a716b672497c91df5f4d705a2859ec5,Business Analyst- Real Estate/Facility,JUST RECRUIT SINGAPORE PTE. LTD.,12000,13000,19,SUPERVISOR,,4600.0,160.9
fde6a0ad6afa91ca2e8b5c1a64586a37,Success Factors Data Lead,AVENSYS CONSULTING PTE. LTD.,12000,19000,19,SUPERVISOR,,4600.0,160.9
20947257312bc9abb529c73aa3c9aad8,"VP Data Engineer, GTO",UNITED OVERSEAS BANK LIMITED,12000,12650,19,SUPERVISOR,,4600.0,160.9
9af354541fc46f533fbb257c5b507a2b,Quantitative Developer,MILLENNIUM CAPITAL MANAGEMENT (SINGAPORE) PTE. LTD.,12500,25000,19,SUPERVISOR,Mid,4800.0,160.4
8b2c30a8a859d965c1bb7b31a829a3f5,Prime brokerage Sales,KIMBERLEY CONSULTING PTE. LTD.,12500,15000,16,Music Teacher,Mid,4800.0,160.4
9bf3a81e0318f27be4e56df3c88c8a2d,Institutional Equity Sales,BEATHCHAPMAN (PTE. LTD.),12500,20000,16,Music Teacher,Mid,4800.0,160.4
ef9f814a62e2e01339bd40fbfae27e00,Audit Partner,ENROME LLP,13000,20000,2,Quantity Surveyor,,5000.0,160.0
cfa320ffd66b3891846dad1b7b2c7520,"Grains / Oilseed / Veg Oil Agri Futures Trader (SG, HK or China)",ZHIJING SINGAPORE PRIVATE LIMITED,13000,16000,2,Quantity Surveyor,,5000.0,160.0
46dbb771833ef87a37df137f9d2a4706,Enterprise Architect,MORGAN MCKINLEY PTE. LTD.,13000,14500,10,HR Executive,Senior,5000.0,160.0
6af9e2cfc1f9f52e3b26ac4e24b5ac18,Oracle EPM Specialist (Strategic Workforce Planning),RANDSTAD PTE. LIMITED,13000,14000,19,SUPERVISOR,Senior,5000.0,160.0
74246cf623fe55783a52fa6b36f919fd,Heavy Products Trader,REPSOL TRADING SINGAPORE PTE. LTD.,13000,18000,2,Quantity Surveyor,,5000.0,160.0
71d51bc650b31d5563f696dd87ad861b,AI Presales Architect,MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,13000,18000,19,SUPERVISOR,Senior,5000.0,160.0
ccffcd7c4793a66df6ccabbfe613a1ab,"Director, Business Control, B2B",CODA PAYMENTS PTE. LTD.,13000,17000,2,Quantity Surveyor,,5000.0,160.0
f51515ad14451e5aa06b6e11cf000b19,"Senior Credit Officer, Non-Recourse Financing",BEATHCHAPMAN (PTE. LTD.),13000,16000,2,Quantity Surveyor,,5000.0,160.0
5ba68fa0db886d271098c50a0e675040,"Junior VP, Investment Banking (Financial Industry, M&A/APAC Contacts, $16k ) (ID: 703608)",PERSOL SINGAPORE PTE. LTD.,13000,16000,2,Quantity Surveyor,Junior,5000.0,160.0
e8d8e6f7901e34ddc071fdc01f1b6045,Internal Controls & Technical Accounting Manager,BEATHCHAPMAN (PTE. LTD.),13000,13800,2,Quantity Surveyor,,5000.0,160.0
cdaa2b6e444a1ca42de89f28ae147098,"Manager, Accounting",QBE INSURANCE (SINGAPORE) PTE. LTD.,13000,19000,2,Quantity Surveyor,,5000.0,160.0
f1b77eb172ce42e94567c355b0ea4fc2,Associate - Transactional Services,PINSENT MASONS MPILLAY LLP,13000,16000,2,Quantity Surveyor,Junior,5000.0,160.0
8cdf9165501c582b08055a81f897759e,"Associate, Real Estate, Global Investments & Portfolio Strategy (JR16971)",GIC PRIVATE LIMITED,11250,22500,15,Beautician,Junior,4350.0,158.6
970352824336269b593aba84f19a43aa,"Associate/AVP, External Managers, Macro/Fixed Income - Portfolio Manager (JR16678)",GIC PRIVATE LIMITED,11250,22500,15,Beautician,Junior,4350.0,158.6
28eed33b5a5384bdf49a76873225de15,"Business Analyst (FMF / Fircosoft / Firco Continuity), Banking (6-12 month renewable contract)",EVOLUTION RECRUITMENT SOLUTIONS PTE. LTD.,9000,12000,15,Beautician,,3500.0,157.1
667be6de77ee7c0c8651a24fd9ec015a,Embodied AI Engineer,ENGGSOL PTE. LTD.,9000,10000,12,Warehouse Assistant,,3500.0,157.1
9976284e62b7a6f64f5dca2565296da4,Senior Software Engineer,DELL GLOBAL B.V. (Singapore Branch),9000,13000,12,Warehouse Assistant,,3500.0,157.1
3805c2af055ba045e692178f2db726c1,Senior Software Engineer,BNP PARIBAS ASSET MANAGEMENT SINGAPORE LIMITED,9000,12000,12,Warehouse Assistant,,3500.0,157.1
5cdb199220b8deb150a551dff7c82319,Senior Developers,SPAN CONSULTANCY SERVICES PTE. LTD.,9000,14000,12,Warehouse Assistant,,3500.0,157.1
9c7c2b18d49610d71918286036df2175,DevSecOps Engineer,GMP RECRUITMENT SERVICES (S) PTE LTD,9000,9500,12,Warehouse Assistant,,3500.0,157.1
3a8cad3ba3b86de2eb8333943bdafcb9,Senior DevOps Engineer,NSEARCH GLOBAL PTE. LTD.,9000,13000,12,Warehouse Assistant,,3500.0,157.1
3097b686dabfa92af42b13b085c44752,Senior Backend Engineer (Python/Java),DGTL TECHNOLOGIES PTE. LTD.,9000,13500,12,Warehouse Assistant,,3500.0,157.1
cccd7e56ecb3010e765058d700c55414,"Full Stack Developer (Angular, Java, Kafka) - Contract",NTT SINGAPORE PTE. LTD.,9000,11500,12,Warehouse Assistant,,3500.0,157.1
963da1e5ca0e3987a1dacdf7b742bb3d,"Technology Architecture, Principal",AIA SINGAPORE PRIVATE LIMITED,9000,11000,12,Warehouse Assistant,,3500.0,157.1
dbb9bb0d2153cbf30fb3c50e7d6b81fd,PENETRATION TESTING SPECIALIST,HELIUS SOLUTIONS PTE. LTD.,9000,11500,12,Warehouse Assistant,,3500.0,157.1
b56ed722c9b8baee4f6a113e2b39c03f,Vulnerability Management Expert,TRINITY CONSULTING SERVICES PTE. LTD.,9000,12000,12,Warehouse Assistant,,3500.0,157.1
b13ec4342524484f866e59bbf04d919f,Senior Platform Engineer (Kubernetes / Rancher / NeuVector),RAPSYS TECHNOLOGIES PTE. LTD.,9000,15000,12,Warehouse Assistant,,3500.0,157.1
1dc975c48b4f852ce6a49d279da4131b,Developer IS-52854,INFOGAIN SOLUTIONS PTE. LIMITED,9000,10500,12,Warehouse Assistant,,3500.0,157.1
55e5885c6eac615d48365be2018c855e,Senior Principal SOC Design Engineer,MAXLINEAR ASIA SINGAPORE PRIVATE LIMITED,9000,18000,12,Warehouse Assistant,,3500.0,157.1
9e92aca35c396b06cefbf0345b7e5304,System Analyst,SAKSOFT PTE LIMITED,9000,11000,12,Warehouse Assistant,,3500.0,157.1
d61d7f03e2f71cb461a1adc0d49677d5,Business Development Executive,YCM CONSTRUCTION PTE. LTD.,9000,13000,16,Music Teacher,Entry,3500.0,157.1
5dc5a4ac3494cf716bd98a9be0d78c42,Software Developer (Microsoft Dynamics CRM) l Contract,MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,9000,10500,12,Warehouse Assistant,,3500.0,157.1
c616e60c0af35d41e7c4078717080db1,Technical Project Manager,WE-PLUS PTE. LTD.,9000,12000,12,Warehouse Assistant,,3500.0,157.1
8567afa7e5d63031382a941bab3d5ec8,Oracle Database Administrator,AVATAR MODERN TECHNO SERVICES PTE. LTD.,9000,11000,12,Warehouse Assistant,,3500.0,157.1
bf88393258f72ad2e69d63da9ba1ca50,Technical Product owner,TECH AALTO PTE. LTD.,9000,18000,12,Warehouse Assistant,,3500.0,157.1
d36934c4ed3d74783dfbab2d7a33d328,"Business Analyst (CRS / FATCA / Risk) - Banking, 1-year renewable contract",EVOLUTION RECRUITMENT SOLUTIONS PTE. LTD.,9000,11000,15,Beautician,,3500.0,157.1
2dd1c6acc35d0c552dbfb9df4401e297,Site Reliability Engineer,TECH AALTO PTE. LTD.,9000,16000,12,Warehouse Assistant,,3500.0,157.1
fcfbd06fe1549ad37cc05f02bec1b623,Temenos TAP (Triple A Plus) Developer,TRINITY CONSULTING SERVICES PTE. LTD.,9000,12000,12,Warehouse Assistant,,3500.0,157.1
b7acef0a6bf63a796aee30f715062fd8,CPU Design Verification Engineer,PERSOL SINGAPORE PTE. LTD.,9000,17000,12,Warehouse Assistant,,3500.0,157.1
485639977bb790ad60397b10903d42cf,Senior Information Technology Consultant (Contract),PERSOL SINGAPORE PTE. LTD.,9000,13000,12,Warehouse Assistant,,3500.0,157.1
38379a496b0f5564be40e0833ae1fa6f,Solution Architect,TEAMLEASE DIGITAL SINGAPORE PTE. LTD.,9000,14000,12,Warehouse Assistant,,3500.0,157.1
ac4e8eca8a74abdc9cc5dc4be29075b0,Senior Network Engineer,INFINITE COMPUTER SOLUTIONS PTE LTD,9000,10000,12,Warehouse Assistant,,3500.0,157.1
ad9900c94caa7efbb8b34b1380837f0c,Senior Murex Technical Consultant,DA SOFTWARE PTE. LTD.,9000,13000,12,Warehouse Assistant,,3500.0,157.1
b1b58247e4abd6aac60b77be26fd08f3,DB2 DATABASE ADMINISTRATOR,INFINITE COMPUTER SOLUTIONS PTE LTD,9000,9500,12,Warehouse Assistant,,3500.0,157.1
bbcfdc211dc12cb38ca9afa49c5f7304,Site Reliability Engineer – Cloud and Edge Computing,THALES DIS (SINGAPORE) PTE. LTD.,9000,10300,12,Warehouse Assistant,,3500.0,157.1
19728257730d3612b0c48fd68baa907e,VMware Infrastructure Specialist,RAPSYS TECHNOLOGIES PTE. LTD.,9000,14000,12,Warehouse Assistant,,3500.0,157.1
e5990994ba0c797f758ee7aa330198d8,Senior Software Testing Engineer,IDC TECHNOLOGIES (SINGAPORE) PTE. LTD.,9000,12000,12,Warehouse Assistant,,3500.0,157.1
ed3a0565063ce9deeeafe76ffbff2486,T24 Developer,JOY CONSULTING PTE. LTD.,9000,11000,12,Warehouse Assistant,,3500.0,157.1
33d46f80d4e234462d7789688aa1bded,"Senior Cybersecurity Engineer, Defense Operations",MOTIONAL SINGAPORE PTE. LIMITED,9000,15000,12,Warehouse Assistant,,3500.0,157.1
e4acb1f0027603ec29e1d34852841b04,"IT Project Manager, Cloud (Financial Services) - 12 months contract",HAYS SPECIALIST RECRUITMENT PTE. LTD.,9000,10500,12,Warehouse Assistant,,3500.0,157.1
1530f2b80a9c67d63501c8e752fa89a4,Staff Fullstack Engineer (90% frontend),RANDSTAD PTE. LIMITED,9000,13400,12,Warehouse Assistant,,3500.0,157.1
82ecf27af2a2c66c65858639013019d6,Senior Business Analyst - Wealth Management/Trading,HCL SINGAPORE PTE. LTD.,9000,12000,12,Warehouse Assistant,,3500.0,157.1
48a9e478196b8706454fd53726858565,Site Reliability Engineer (SRE),TEMP-TEAM PTE LTD,9000,13000,12,Warehouse Assistant,,3500.0,157.1
c18951c87a4b6964a117c352bdab34b2,L3 Application Support,HI5 CONSULTING SOLUTIONS PTE. LTD.,9000,10500,12,Warehouse Assistant,,3500.0,157.1
def312f1d1e7e363a391fca03768e55a,java developer - fsi - 12k,RANDSTAD PTE. LIMITED,9000,12000,12,Warehouse Assistant,,3500.0,157.1
682b7af56d7ed7032e7d7506cbe34153,Patching & Deployment Engineer,SMART IMS TECHNOLOGIES PTE. LTD.,9000,13000,12,Warehouse Assistant,,3500.0,157.1
f44a6ee215b68d3f46c70a19668fe126,Senior Cloudera Platform Administrator,FPT ASIA PACIFIC PTE. LTD.,9000,13000,12,Warehouse Assistant,,3500.0,157.1
e5d55d5e7d811c4e203798cc4380b09b,Senior Murex Technical Consultant,PURVIEW ASIA PACIFIC PTE. LTD.,9000,13000,12,Warehouse Assistant,,3500.0,157.1
2e6b45d49840973c6c319fb331bf9af1,Software Developer,WE-PLUS PTE. LTD.,9000,11000,12,Warehouse Assistant,,3500.0,157.1
5ad18442f6a2be280e98860f4fcfee28,*NEW* 1 Year Contract Finance Business Partner (APAC),AMBITION GROUP SINGAPORE PTE. LTD.,9000,12500,15,Beautician,,3500.0,157.1
52630045bd32db911c55e0ae7851b645,Corporate Relationship Manager (Korean Desk) - International Bank - Singapore,REVUP CONSULTING PTE. LTD.,9000,14500,15,Beautician,,3500.0,157.1
652489bd40aab791f5413d60046abc6d,Oracle Database PL/SQL Developer Professional,EXPRESS PTE. LTD.,9000,11000,12,Warehouse Assistant,,3500.0,157.1
24da2ac5826bee17a6341c38d1ac0728,Cybersecurity Consultant,PERCEPT SOLUTIONS PTE. LTD.,9000,12000,12,Warehouse Assistant,,3500.0,157.1
434b5d6e25ce4efe184f384d53cc33a9,Digitalisation & IoT Manager(IOT-BACnet/Modbus/MQTT),RANDSTAD PTE. LIMITED,9000,13000,12,Warehouse Assistant,,3500.0,157.1
e7833e3c4d7985655f18499ab97ca162,"Senior Android Engineer (3yrs+, AI-powered gaming, 4days WFH, up to S$15,000)",,9000,15000,12,Warehouse Assistant,,3500.0,157.1
81288d1154d52ecd5f699193d52d3a25,Senior Software Engineer,AIRWALLEX (SINGAPORE) PTE. LTD.,9000,16000,12,Warehouse Assistant,,3500.0,157.1
9d4e3dbe8931ef16802e4973e1991a0d,Senior Project Engineer (Civil & Structural),GREENSAFE INTERNATIONAL PTE. LTD.,9000,12000,12,Warehouse Assistant,,3500.0,157.1
aac525a44dffe513b8a5e6de7d6d82ff,Technical Developer,SAKSOFT PTE LIMITED,9000,10500,12,Warehouse Assistant,,3500.0,157.1
c0c24da79ba41cfb0d4fd08c6c029c46,"VP, Credit Auditor – Banking",BEATHCHAPMAN (PTE. LTD.),9000,12500,15,Beautician,,3500.0,157.1
29d588623f320f8509d15e7a069c23ca,Network Expert (AI Infrastructure / Data Center Networks / HPC Clusters),DADACONSULTANTS PTE. LTD.,9000,13000,12,Warehouse Assistant,,3500.0,157.1
dc197bf52a9bb5e651ec4b895a049e2c,Senior M&E Project Manager (Developer),ACHIEVE CAREER CONSULTANT PTE LTD,9000,12000,12,Warehouse Assistant,,3500.0,157.1
f856b2128fcf35af02d34132a1bc4c4d,Design for Safety (DfS) Professional/Risk Management Facilitator (RMF),CHINA CIVIL ENGINEERING CONSTRUCTION CORPORATION Branch Office Singapore,9000,12000,12,Warehouse Assistant,,3500.0,157.1
86f565bf28e8d09da2946cee85d3926f,Senior System & Network Engineer - Perm Role,BGC GROUP PTE. LTD.,9000,11000,12,Warehouse Assistant,,3500.0,157.1
8b538761586571b5006962ae0c8d30b6,Production Support Analyst,ENCORA TECHNOLOGIES PTE. LTD.,9000,10000,12,Warehouse Assistant,,3500.0,157.1
7eb683580d1915b9d8fb4c84ed9c6e9f,Senior Resident Engineer (Civil & Structural),WSH EXPERTS PTE. LTD.,9000,12000,12,Warehouse Assistant,,3500.0,157.1
f1cd0fb10892dd6714ca97af98403e04,teamsite consultant,HAYAGREEVA CONSULTING PTE. LTD.,9000,12000,12,Warehouse Assistant,,3500.0,157.1
f23bda514c59490d475cf0eb5ec587fd,Senior Systems Analyst (Agency Contract),PERSOL SINGAPORE PTE. LTD.,9000,13500,12,Warehouse Assistant,,3500.0,157.1
a49256f8040abe2a25a2542225c0f828,Technical Pre-Sales Manager (Network Solution) - S$Nego,MORGAN MCKINLEY PTE. LTD.,9000,11000,12,Warehouse Assistant,,3500.0,157.1
371736c0a148521fad92b848f50857fe,Technical Superintendent (Oil/Chemical Tanker),NATHALIN SHIPPING PTE. LTD.,9500,11000,17,Customer Service Officer,Mid,3700.0,156.8
